# Mapping of OMA species codes to NCBI taxon IDs and scientific names.
# Note: OMA species codes are whenever possible identical to UniProt codes.
# Format: OMA code<tab>OMA Taxon ID<tab>NCBI Taxon ID<tab>GTDB genome accession<tab>Scientific name<tab>Genome source<tab>Version/Release
U03AC	-876129524	1883427	GB_GCA_009380005.1	Actinobacteria bacterium Dino_bin11	Genbank	Genbank; ASM938000v1; GCA_009380005.1; 28-OCT-2019
U03AM	-201822911	2033014	GB_GCA_013314775.1	Armatimonadetes bacterium Ch1	Genbank	Genbank; ASM1331477v1; GCA_013314775.1; 09-JUN-2020
U03CH	-956525508	2026724	GB_GCA_009692845.1	Chloroflexi bacterium Baikal-deep-G117	Genbank	Genbank; ASM969284v1; GCA_009692845.1; 22-NOV-2019
U03DE	-1142797749	2026735	GB_GCA_013152945.1	Deltaproteobacteria bacterium M_MaxBin.025	Genbank	Genbank; ASM1315294v1; GCA_013152945.1; 22-MAY-2020
U03FI	-870093505	1879010	GB_GCA_012842395.1	Firmicutes bacterium AS04akNAM_86	Genbank	Genbank; ASM1284239v1; GCA_012842395.1; 25-APR-2020
U03GE	-136434855	2026742	GB_GCA_002727195.1	Gemmatimonadetes bacterium RS821	Genbank	Genbank; ASM272719v1; GCA_002727195.1; 13-JUL-2018
U03MY	-27206118	2026763	GB_GCA_012517325.1	Myxococcales bacterium AS27yjCOA_30	Genbank	Genbank; ASM1251732v1; GCA_012517325.1; 18-APR-2020
U03NI	-1474224098	2026769	GB_GCA_016208975.1	Nitrospinae bacterium NC_groundwater_1503_Pr4_B-0.1um_56_23	Genbank	Genbank; ASM1620897v1; GCA_016208975.1; 21-DEC-2020
U03NT	-1708457313	2026887	GB_GCA_016212085.1	Nitrospirae bacterium NC_groundwater_1776_Pr3_B-0.1um_70_102	Genbank	Genbank; ASM1621208v1; GCA_016212085.1; 21-DEC-2020
U03PL	-1541233339	2026780	GB_GCA_003644325.1	Planctomycetes bacterium B129_G9	Genbank	Genbank; ASM364432v1; GCA_003644325.1; 15-OCT-2018
U03SP	-1850112585	2202144	GB_GCA_016934265.1	Spirochaetes bacterium Zod_Metabat.958	Genbank	Genbank; ASM1693426v1; GCA_016934265.1; 24-FEB-2021
U04AM	-121404671	2033014	GB_GCA_016183885.1	Armatimonadetes bacterium NC_groundwater_315_Ag_B-0.1um_31_7	Genbank	Genbank; ASM1618388v1; GCA_016183885.1; 21-DEC-2020
U04CH	-316844698	2026724	GB_GCA_009840625.1	Chloroflexi bacterium SB0661_bin_6	Genbank	Genbank; ASM984062v1; GCA_009840625.1; 09-JAN-2020
U04DE	-2006292658	2026735	GB_GCA_016192705.1	Deltaproteobacteria bacterium NC_groundwater_736_Ag_S-0.65um_62_10	Genbank	Genbank; ASM1619270v1; GCA_016192705.1; 21-DEC-2020
U04FI	-843998404	1879010	GB_GCA_013540605.1	Firmicutes bacterium Ch29	Genbank	Genbank; ASM1354060v1; GCA_013540605.1; 23-JUL-2020
U04GE	-331611022	2026742	GB_GCA_009841265.1	Gemmatimonadetes bacterium SB0661_bin_27	Genbank	Genbank; ASM984126v1; GCA_009841265.1; 09-JAN-2020
U04MY	-117037267	2026763	GB_GCA_012798435.1	Myxococcales bacterium AS27yjCOA_137	Genbank	Genbank; ASM1279843v1; GCA_012798435.1; 24-APR-2020
U04NI	-1238512808	2026769	GB_GCA_016212295.1	Nitrospinae bacterium NC_groundwater_1753_Pr3_B-0.1um_50_18	Genbank	Genbank; ASM1621229v1; GCA_016212295.1; 21-DEC-2020
U04NT	-462244268	2026887	GB_GCA_016212105.1	Nitrospirae bacterium NC_groundwater_1774_Pr3_B-0.1um_61_24	Genbank	Genbank; ASM1621210v1; GCA_016212105.1; 21-DEC-2020
U04PL	-2115548779	2026780	GB_GCA_003695705.1	Planctomycetes bacterium J058	Genbank	Genbank; ASM369570v1; GCA_003695705.1; 29-OCT-2018
U04SP	-697872446	2202144	GB_GCA_017999915.1	Spirochaetes bacterium Go_SlDig_bin_244	Genbank	Genbank; ASM1799991v1; GCA_017999915.1; 15-APR-2021
U05AM	-261026574	2033014	GB_GCA_016183865.1	Armatimonadetes bacterium NC_groundwater_316_Ag_B-0.1um_55_8	Genbank	Genbank; ASM1618386v1; GCA_016183865.1; 21-DEC-2020
U05CH	-1113070918	2026724	GB_GCA_015478725.1	Chloroflexi bacterium MAG002	Genbank	Genbank; ASM1547872v1; GCA_015478725.1; 15-NOV-2020
U05DE	-1162666351	2026735	GB_GCA_016934455.1	Deltaproteobacteria bacterium Zod_Metabat.937	Genbank	Genbank; ASM1693445v1; GCA_016934455.1; 24-FEB-2021
U05FI	-781439996	1879010	GB_GCA_014896485.1	Firmicutes bacterium Bu12	Genbank	Genbank; ASM1489648v1; GCA_014896485.1; 19-OCT-2020
U05NT	-1524826219	2026887	GB_GCA_016212215.1	Nitrospirae bacterium NC_groundwater_1760_Pr3_B-0.1um_42_52	Genbank	Genbank; ASM1621221v1; GCA_016212215.1; 21-DEC-2020
U05PL	-59224882	2026780	GB_GCA_004376375.1	Planctomycetes bacterium E44_bin39	Genbank	Genbank; ASM437637v1; GCA_004376375.1; 25-MAR-2019
U06CH	-1909304357	2026724	GB_GCA_016208345.1	Chloroflexi bacterium NC_groundwater_1535_Pr4_S-0.65um_62_11	Genbank	Genbank; ASM1620834v1; GCA_016208345.1; 21-DEC-2020
U06DE	-2113155864	2026735	GB_GCA_016218805.1	Deltaproteobacteria bacterium NC_groundwater_1656_Pr3_B-0.1um_70_40	Genbank	Genbank; ASM1621880v1; GCA_016218805.1; 21-DEC-2020
U06FI	-2042042774	1879010	GB_GCA_016190305.1	Firmicutes bacterium NC_groundwater_661_Ag_B-0.1um_63_60	Genbank	Genbank; ASM1619030v1; GCA_016190305.1; 21-DEC-2020
U06PL	-757956161	2026780	GB_GCA_015075375.1	Planctomycetes bacterium H5_PLA8	Genbank	Genbank; ASM1507537v1; GCA_015075375.1; 29-OCT-2020
U07DE	-1753036691	2026735	GB_GCA_016218965.1	Deltaproteobacteria bacterium NC_groundwater_1649_Pr3_B-0.1um_64_26	Genbank	Genbank; ASM1621896v1; GCA_016218965.1; 21-DEC-2020
U07FI	-482809335	1879010	GB_GCA_017656135.1	Firmicutes bacterium GB_MAG18_067	Genbank	Genbank; ASM1765613v1; GCA_017656135.1; 01-APR-2021
U07PL	-1938675180	2026780	GB_GCA_016178505.1	Planctomycetes bacterium NC_groundwater_38_Pr7_B-0.1um_65_11	Genbank	Genbank; ASM1617850v1; GCA_016178505.1; 21-DEC-2020
U08DE	-2031599417	2026735	GB_GCA_002731275.1	Deltaproteobacteria bacterium NP119	Genbank	Genbank; ASM273127v1; GCA_002731275.1; 13-JUL-2018
U08FI	-844509706	1879010	GB_GCA_018208355.1	Firmicutes bacterium Bu02	Genbank	Genbank; ASM1820835v1; GCA_018208355.1; 29-APR-2021
U08PL	-1578327446	2026780	GB_GCA_016179685.1	Planctomycetes bacterium NC_groundwater_288_Ag_S-0.65um_63_14	Genbank	Genbank; ASM1617968v1; GCA_016179685.1; 21-DEC-2020
U09DE	-517388534	2026735	GB_GCA_016177705.1	Deltaproteobacteria bacterium NC_groundwater_80_Ag_B-0.1um_71_39	Genbank	Genbank; ASM1617770v1; GCA_016177705.1; 21-DEC-2020
U09PL	-455438170	2026780	GB_GCA_016209495.1	Planctomycetes bacterium NC_groundwater_1474_Ag_S-0.65um_73_34	Genbank	Genbank; ASM1620949v1; GCA_016209495.1; 21-DEC-2020
U10DE	-1531229913	2026735	GB_GCA_016713425.1	Deltaproteobacteria bacterium Fred_18-Q3-R57-64_BATAC.308	Genbank	Genbank; ASM1671342v1; GCA_016713425.1; 29-JUN-2022
U10PL	-2089722656	2026780	GB_GCA_016209595.1	Planctomycetes bacterium NC_groundwater_1472_Ag_S-0.65um_69_29	Genbank	Genbank; ASM1620959v1; GCA_016209595.1; 21-DEC-2020
U11DE	-1020839053	2026735	GB_GCA_016218825.1	Deltaproteobacteria bacterium NC_groundwater_1655_Pr3_B-0.1um_70_22	Genbank	Genbank; ASM1621882v1; GCA_016218825.1; 21-DEC-2020
U11PL	-1093069987	2026780	GB_GCA_016235865.1	Planctomycetes bacterium NC_groundwater_1801_Pr3_B-0.1um_50_33	Genbank	Genbank; ASM1623586v1; GCA_016235865.1; 21-DEC-2020
U12DE	-1140965514	2026735	GB_GCA_016699445.1	Deltaproteobacteria bacterium EsbW_18-Q3-R4-48_MAXAC.279_cln	Genbank	Genbank; ASM1669944v1; GCA_016699445.1; 19-JAN-2021
U12PL	-724070316	2026780	GB_GCA_016709145.1	Planctomycetes bacterium Aved_18-Q3-R54-62_MAXAC.457	Genbank	Genbank; ASM1670914v1; GCA_016709145.1; 29-JUN-2022
U13DE	-1051700230	2026735	GB_GCA_016196825.1	Deltaproteobacteria bacterium NC_groundwater_823_Pr1_B-0.1um_55_34	Genbank	Genbank; ASM1619682v1; GCA_016196825.1; 21-DEC-2020
U13PL	-1360419594	2026780	GB_GCA_016712285.1	Planctomycetes bacterium Fred_18-Q3-R57-64_MAXAC.456	Genbank	Genbank; ASM1671228v1; GCA_016712285.1; 29-JUN-2022
U14DE	-1067772084	2026735	GB_GCA_017302715.1	Deltaproteobacteria bacterium UWPOB_DELTA4	Genbank	Genbank; ASM1730271v1; GCA_017302715.1; 08-MAR-2021
U14PL	-380010460	2026780	GB_GCA_016935485.1	Planctomycetes bacterium Zod_Metabat.792	Genbank	Genbank; ASM1693548v1; GCA_016935485.1; 24-FEB-2021
U15DE	-1946992018	2026735	GB_GCA_013151235.1	Deltaproteobacteria bacterium M_MetaBat.58	Genbank	Genbank; ASM1315123v1; GCA_013151235.1; 22-MAY-2020
U16DE	-2034513917	2026735	GB_GCA_016178705.1	Deltaproteobacteria bacterium NC_groundwater_25_Pr7_B-0.1um_64_59	Genbank	Genbank; ASM1617870v1; GCA_016178705.1; 21-DEC-2020
U17DE	-479506560	2026735	GB_GCA_016218975.1	Deltaproteobacteria bacterium NC_groundwater_1648_Pr3_B-0.1um_61_38	Genbank	Genbank; ASM1621897v1; GCA_016218975.1; 21-DEC-2020
U18DE	-1717655412	2026735	GB_GCA_016183025.1	Deltaproteobacteria bacterium NC_groundwater_360_Ag_B-0.1um_69_10	Genbank	Genbank; ASM1618302v1; GCA_016183025.1; 21-DEC-2020
U19DE	-1860172342	2026735	GB_GCA_016208165.1	Deltaproteobacteria bacterium NC_groundwater_1540_Pr4_S-0.65um_55_10	Genbank	Genbank; ASM1620816v1; GCA_016208165.1; 21-DEC-2020
UC002	-1257456077	2052317	GB_GCA_019240525.1	Candidatus Eremiobacteraeota bacterium CP_BM_RX_R8_7	Genbank	Genbank; ASM1924052v1; GCA_019240525.1; 15-JUL-2021
UC003	-1817599532	2800791	GB_GCA_019239895.1	Abitibacteriaceae bacterium CP_BM_RX_R8_36	Genbank	Genbank; ASM1923989v1; GCA_019239895.1; 15-JUL-2021
UC004	-875861298	1869227	GB_GCA_018903055.1	bacterium KR13_S3.mb.88	Genbank	Genbank; ASM1890305v1; GCA_018903055.1; 16-JUN-2021
UC005	-1578069933	2026764	GB_GCA_018897155.1	Nanoarchaeota archaeon KR13_N2.mb.113	Genbank	Genbank; ASM1889715v1; GCA_018897155.1; 16-JUN-2021
UC006	-25806496	1869227	GB_GCA_018830565.1	bacterium OS_PC_MetaG.mb.171	Genbank	Genbank; ASM1883056v1; GCA_018830565.1; 10-JUN-2021
UC007	-1967630895	2052139	GB_GCA_018818205.1	Patescibacteria group bacterium MM_PC_MetaG.mb.169	Genbank	Genbank; ASM1881820v1; GCA_018818205.1; 09-JUN-2021
UC008	-1135106780	2052139	GB_GCA_018814055.1	Patescibacteria group bacterium Modern_marine.mb.211	Genbank	Genbank; ASM1881405v1; GCA_018814055.1; 09-JUN-2021
UC009	-714286451	2035772	GB_GCA_018812925.1	Candidatus Omnitrophica bacterium Modern_marine.mb.319	Genbank	Genbank; ASM1881292v1; GCA_018812925.1; 09-JUN-2021
UC010	-1303787414	1869227	GB_GCA_018812485.1	bacterium Modern_marine.mb.62	Genbank	Genbank; ASM1881248v1; GCA_018812485.1; 09-JUN-2021
UC011	-435269232	1898207	GB_GCA_018729555.1	Clostridiales bacterium RBS10-35	Genbank	Genbank; ASM1872955v1; GCA_018729555.1; 06-JUN-2021
UC012	-1663492784	2842195	GB_GCA_018725175.1	candidate division WS2 bacterium BS5B28	Genbank	Genbank; ASM1872517v1; GCA_018725175.1; 04-JUN-2021
UC013	-1265432162	2026760	GB_GCA_018673925.1	Candidatus Marinimicrobia bacterium SI036_bin79	Genbank	Genbank; ASM1867392v1; GCA_018673925.1; 02-JUN-2021
UC014	-846530797	2358456	GB_GCA_018669005.1	Nitrospinaceae bacterium SI073_bin188	Genbank	Genbank; ASM1866900v1; GCA_018669005.1; 02-JUN-2021
UC015	-1736195940	2212469	GB_GCA_018644935.1	Calditrichaeota bacterium co234_bin30	Genbank	Genbank; ASM1864493v1; GCA_018644935.1; 02-JUN-2021
UC016	-1024723172	2212469	GB_GCA_018263585.1	Calditrichaeota bacterium SuakinDeep_MAG45_3	Genbank	Genbank; ASM1826358v1; GCA_018263585.1; 04-MAY-2021
UC017	-1915417792	2026760	GB_GCA_018263365.1	Candidatus Marinimicrobia bacterium SuakinDeep_MAGBODY_4	Genbank	Genbank; ASM1826336v1; GCA_018263365.1; 04-MAY-2021
UC018	-44769417	2599821	GB_GCA_018220935.1	Candidatus Altiarchaeota archaeon DPANNHV_H2.bin.121	Genbank	Genbank; ASM1822093v1; GCA_018220935.1; 30-APR-2021
UC019	-81174949	2030827	GB_GCA_017999075.1	Candidatus Dependentiae bacterium Go_SlDig_bin_425	Genbank	Genbank; ASM1799907v1; GCA_017999075.1; 15-APR-2021
UC020	-1386057605	2044594	GB_GCA_017997825.1	Candidatus Delongbacteria bacterium Go_SlDig_bin_59	Genbank	Genbank; ASM1799782v1; GCA_017997825.1; 15-APR-2021
UC021	-1966618175	1869227	GB_GCA_017744355.1	bacterium BIN46	Genbank	Genbank; ASM1774435v1; GCA_017744355.1; 04-APR-2021
UC022	-515485520	1869227	GB_GCA_017557885.1	bacterium RGIG7520	Genbank	Genbank; ASM1755788v1; GCA_017557885.1; 22-APR-2021
UC023	-118553886	2783868	GB_GCA_017552965.1	Abditibacteriota bacterium RGIG7931	Genbank	Genbank; ASM1755296v1; GCA_017552965.1; 22-APR-2021
UC024	-2015897469	2052317	GB_GCA_017307785.1	Candidatus Eremiobacteraeota bacterium SCN18_25_8_15_R3_B_62_28	Genbank	Genbank; ASM1730778v1; GCA_017307785.1; 08-MAR-2021
UC025	-785552308	2044594	GB_GCA_016937995.1	Candidatus Delongbacteria bacterium ZodW_Metabat.17	Genbank	Genbank; ASM1693799v1; GCA_016937995.1; 24-FEB-2021
UC026	-1981500035	2813022	GB_GCA_016937175.1	Candidatus Mcinerneyibacteriota bacterium ZodW_Metabat.255	Genbank	Genbank; ASM1693717v1; GCA_016937175.1; 24-FEB-2021
UC027	-1067615067	2030800	GB_GCA_016934855.1	Elusimicrobia bacterium Zod_Metabat.862	Genbank	Genbank; ASM1693485v1; GCA_016934855.1; 24-FEB-2021
UC028	-1552587538	1869227	GB_GCA_016934675.1	bacterium Zod_Metabat.886	Genbank	Genbank; ASM1693467v1; GCA_016934675.1; 24-FEB-2021
UC029	-2054734886	1869227	GB_GCA_016934595.1	bacterium Zod_Metabat.896	Genbank	Genbank; ASM1693459v1; GCA_016934595.1; 24-FEB-2021
UC030	-1092509864	2052148	GB_GCA_016934535.1	candidate division WOR-3 bacterium Zod_Metabat.912	Genbank	Genbank; ASM1693453v1; GCA_016934535.1; 24-FEB-2021
UC031	-5660269	2844891	GB_GCA_016934315.1	Candidatus Anaeroferrophillus wilburensis Zod_Metabat.940	Genbank	Genbank; ASM1693431v1; GCA_016934315.1; 29-JUN-2021
UC032	-1026312321	2093365	GB_GCA_016932965.1	Candidatus Aureabacteria bacterium Zod_Metabat.1054	Genbank	Genbank; ASM1693296v1; GCA_016932965.1; 24-FEB-2021
UC033	-299832846	1869227	GB_GCA_016932575.1	bacterium Zod_Metabat.1116	Genbank	Genbank; ASM1693257v1; GCA_016932575.1; 24-FEB-2021
UC034	-1827392010	1869227	GB_GCA_016932385.1	bacterium Zod_Metabat.1143	Genbank	Genbank; ASM1693238v1; GCA_016932385.1; 24-FEB-2021
UC035	-1104565674	2026799	GB_GCA_016931415.1	Verrucomicrobia bacterium Zod_Metabat.1268	Genbank	Genbank; ASM1693141v1; GCA_016931415.1; 24-FEB-2021
UC036	-1110957032	2844909	GB_GCA_016931225.1	Candidatus Zymogeniaceaea bacterium Zod_Metabat.1292	Genbank	Genbank; ASM1693122v1; GCA_016931225.1; 29-JUN-2021
UC037	-1135299988	2212470	GB_GCA_016930695.1	Candidatus Eisenbacteria bacterium Zod_Metabat.137	Genbank	Genbank; ASM1693069v1; GCA_016930695.1; 24-FEB-2021
UC038	-1379589855	2052148	GB_GCA_016930175.1	candidate division WOR-3 bacterium Zod_Metabat.145	Genbank	Genbank; ASM1693017v1; GCA_016930175.1; 24-FEB-2021
UC039	-2066661660	2052330	GB_GCA_016929575.1	candidate division FCPU426 bacterium Zod_Metabat.219	Genbank	Genbank; ASM1692957v1; GCA_016929575.1; 24-FEB-2021
UC040	-1999184838	2250272	GB_GCA_016929465.1	Candidatus Coatesbacteria bacterium Zod_Metabat.233	Genbank	Genbank; ASM1692946v1; GCA_016929465.1; 24-FEB-2021
UC041	-1222991268	2044591	GB_GCA_016928395.1	Candidatus Fermentibacteria bacterium Zod_Metabat.355	Genbank	Genbank; ASM1692839v1; GCA_016928395.1; 24-FEB-2021
UC042	-617833925	2030800	GB_GCA_016928195.1	Elusimicrobia bacterium Zod_Metabat.39	Genbank	Genbank; ASM1692819v1; GCA_016928195.1; 24-FEB-2021
UC043	-1685448066	2806419	GB_GCA_016928095.1	Candidatus Thermoplasmatota archaeon Zod_Metabat.400	Genbank	Genbank; ASM1692809v1; GCA_016928095.1; 24-FEB-2021
UC044	-1234023969	1869227	GB_GCA_016927905.1	candidate division CSSED10-310 bacterium Zod_Metabat.419	Genbank	Genbank; ASM1692790v1; GCA_016927905.1; 24-FEB-2021
UC045	-1415478048	2053570	GB_GCA_016927495.1	Candidatus Latescibacteria bacterium Zod_Metabat.481	Genbank	Genbank; ASM1692749v1; GCA_016927495.1; 24-FEB-2021
UC046	-1518381903	2250272	GB_GCA_016927185.1	Candidatus Coatesbacteria bacterium Zod_Metabat.53	Genbank	Genbank; ASM1692718v1; GCA_016927185.1; 24-FEB-2021
UC047	-538944977	2599941	GB_GCA_016926495.1	Oligoflexia bacterium Zod_Metabat.617	Genbank	Genbank; ASM1692649v1; GCA_016926495.1; 24-FEB-2021
UC048	-383208315	2212470	GB_GCA_016867725.1	Candidatus Eisenbacteria bacterium M_DeepCast_400m_m1_028	Genbank	Genbank; JGI 2017-08-21; GCA_016867725.1; 11-FEB-2021
UC049	-115972991	1869227	GB_GCA_016786595.1	bacterium new MAG-396	Genbank	Genbank; ASM1678659v1; GCA_016786595.1; 01-FEB-2021
UC050	-1298944709	2026760	GB_GCA_016784265.1	Candidatus Marinimicrobia bacterium BS150m-G59	Genbank	Genbank; ASM1678426v1; GCA_016784265.1; 01-FEB-2021
UC051	-722889347	1869227	GB_GCA_016783645.1	bacterium BS750m-G18	Genbank	Genbank; ASM1678364v1; GCA_016783645.1; 01-FEB-2021
UC052	-249140018	2172550	GB_GCA_016783505.1	candidate division KSB1 bacterium BS750m-G25	Genbank	Genbank; ASM1678350v1; GCA_016783505.1; 01-FEB-2021
UC053	-1883913637	2035772	GB_GCA_016783345.1	Candidatus Omnitrophica bacterium BS750m-G34	Genbank	Genbank; ASM1678334v1; GCA_016783345.1; 01-FEB-2021
UC054	-65897926	2670412	GB_GCA_016777225.1	Candidatus Thalassarchaeum sp. BS30m-G33	Genbank	Genbank; ASM1677722v1; GCA_016777225.1; 01-FEB-2021
UC055	-833598642	2053306	GB_GCA_016720835.1	Ignavibacteria bacterium Vibo_18-Q3-R45-57_BATAC.435	Genbank	Genbank; ASM1672083v1; GCA_016720835.1; 29-JUN-2022
UC056	-666400487	1869227	GB_GCA_016712675.1	bacterium Fred_18-Q3-R57-64_MAXAC.288	Genbank	Genbank; ASM1671267v1; GCA_016712675.1; 29-JUN-2022
UC057	-1488642712	2212470	GB_GCA_016712505.1	Candidatus Eisenbacteria bacterium Fred_18-Q3-R57-64_MAXAC.354	Genbank	Genbank; ASM1671250v1; GCA_016712505.1; 29-JUN-2022
UC058	-1333554974	2711154	GB_GCA_016712465.1	Candidatus Obscuribacter sp. Fred_18-Q3-R57-64_MAXAC.356	Genbank	Genbank; ASM1671246v1; GCA_016712465.1; 29-JUN-2022
UC059	-622194029	2268192	GB_GCA_016710285.1	Chlorobi bacterium Kalu_18-Q3-R12-55_MAXAC.169	Genbank	Genbank; ASM1671028v1; GCA_016710285.1; 29-JUN-2022
UC060	-342789818	1869227	GB_GCA_016702305.1	bacterium Aved_18-Q3-R54-62_MAXAC.418	Genbank	Genbank; ASM1670230v1; GCA_016702305.1; 29-JUN-2022
UC061	-473972899	2282149	GB_GCA_016700135.1	Candidatus Roizmanbacteria bacterium Kalu_18-Q3-R12-55_MAXAC.194_uni	Genbank	Genbank; ASM1670013v1; GCA_016700135.1; 19-JAN-2021
UC062	-508296729	1869227	GB_GCA_016699995.1	bacterium Kalu_18-Q3-R12-55_BAT3C.2_fly	Genbank	Genbank; ASM1669999v1; GCA_016699995.1; 19-JAN-2021
UC063	-268685872	2030811	GB_GCA_016699755.1	Candidatus Peregrinibacteria bacterium Lyne_18-Q3-R50-59_MAXAC.411_cln	Genbank	Genbank; ASM1669975v1; GCA_016699755.1; 19-JAN-2021
UC064	-1273124375	2478486	GB_GCA_016699405.1	Holophagales bacterium EsbW_18-Q3-R4-48_BAT3C.4_cln	Genbank	Genbank; ASM1669940v1; GCA_016699405.1; 19-JAN-2021
UC065	-1645822342	1869227	GB_GCA_016699045.1	bacterium AalE_18-Q3-R2-46_BAT3C.1_cln	Genbank	Genbank; ASM1669904v1; GCA_016699045.1; 19-JAN-2021
UC066	-349457059	2750078	GB_GCA_016432485.1	Candidatus Niyogibacteria bacterium NC_groundwater_707_Ag_S-0.2um_45_26	Genbank	Genbank; ASM1643248v1; GCA_016432485.1; 29-DEC-2020
UC067	-1319454072	2419984	GB_GCA_016219965.1	Candidatus Schekmanbacteria bacterium NC_groundwater_1829_Pr3_B-0.1um_41_52	Genbank	Genbank; ASM1621996v1; GCA_016219965.1; 21-DEC-2020
UC068	-1030723975	2049428	GB_GCA_016214905.1	Ignavibacteriales bacterium NC_groundwater_1911_Pr3_S2p5_40_15	Genbank	Genbank; ASM1621490v1; GCA_016214905.1; 21-DEC-2020
UC069	-1558459640	2053565	GB_GCA_016214565.1	Candidatus Kerfeldbacteria bacterium NC_groundwater_1953_Pr3_S-0.2um_48_12	Genbank	Genbank; ASM1621456v1; GCA_016214565.1; 21-DEC-2020
UC070	-670061643	2044940	GB_GCA_016209225.1	Desulfobacterales bacterium NC_groundwater_1491_Pr4_B-0.1um_43_5	Genbank	Genbank; ASM1620922v1; GCA_016209225.1; 21-DEC-2020
UC071	-1554044245	2282144	GB_GCA_016209155.1	Candidatus Desantisbacteria bacterium NC_groundwater_1497_Pr4_B-0.1um_33_3	Genbank	Genbank; ASM1620915v1; GCA_016209155.1; 21-DEC-2020
UC072	-1135957213	2026739	GB_GCA_016207515.1	Euryarchaeota archaeon NC_groundwater_1308_Ag_S-0.2um_62_92	Genbank	Genbank; ASM1620751v1; GCA_016207515.1; 21-DEC-2020
UC073	-1976311945	2053502	GB_GCA_016197005.1	Candidatus Andersenbacteria bacterium NC_groundwater_813_Pr1_B-0.1um_46_36	Genbank	Genbank; ASM1619700v1; GCA_016197005.1; 21-DEC-2020
UC074	-1977179532	2528274	GB_GCA_016193065.1	Candidatus Tectomicrobia bacterium NC_groundwater_717_Ag_S-0.2um_59_8	Genbank	Genbank; ASM1619306v1; GCA_016193065.1; 21-DEC-2020
UC075	-576818735	2528274	GB_GCA_016192455.1	Candidatus Tectomicrobia bacterium NC_groundwater_748_Ag_S-0.65um_67_15	Genbank	Genbank; ASM1619245v1; GCA_016192455.1; 21-DEC-2020
UC076	-1519256209	2035772	GB_GCA_016190205.1	Candidatus Omnitrophica bacterium NC_groundwater_666_Ag_B-0.1um_57_48	Genbank	Genbank; ASM1619020v1; GCA_016190205.1; 21-DEC-2020
UC077	-1569298010	2093373	GB_GCA_016188915.1	Candidatus Microgenomates bacterium NC_groundwater_396_Ag_B-0.1um_42_16	Genbank	Genbank; ASM1618891v1; GCA_016188915.1; 21-DEC-2020
UC078	-390227655	2419984	GB_GCA_016188575.1	Candidatus Schekmanbacteria bacterium NC_groundwater_415_Ag_B-0.1um_66_15	Genbank	Genbank; ASM1618857v1; GCA_016188575.1; 21-DEC-2020
UC079	-1538290529	2654184	GB_GCA_016125095.1	Candidatus Hydrogenedens sp. RI_113	Genbank	Genbank; ASM1612509v1; GCA_016125095.1; 18-DEC-2020
UC080	-1618407966	2053586	GB_GCA_015232575.1	Candidatus Riflebacteria bacterium nHGRbin4	Genbank	Genbank; ASM1523257v1; GCA_015232575.1; 04-NOV-2020
UC081	-771000797	1977087	GB_GCA_015222755.1	Proteobacteria bacterium C1.bin.36	Genbank	Genbank; ASM1522275v1; GCA_015222755.1; 03-NOV-2020
UC082	-1406697520	1869227	GB_GCA_015075175.1	bacterium H5_UNCL2	Genbank	Genbank; ASM1507517v1; GCA_015075175.1; 29-OCT-2020
UC084	-1784329111	2026781	GB_GCA_014730235.1	Candidatus Poribacteria bacterium Bin_402	Genbank	Genbank; ASM1473023v1; GCA_014730235.1; 22-OCT-2020
UC085	-579270403	2250272	GB_GCA_014728225.1	Candidatus Coatesbacteria bacterium Bin_172	Genbank	Genbank; ASM1472822v1; GCA_014728225.1; 22-OCT-2020
UC086	-1342474901	2250256	GB_GCA_014727915.1	Candidatus Altiarchaeales archaeon Bin_400	Genbank	Genbank; ASM1472791v1; GCA_014727915.1; 22-OCT-2020
UC087	-500076629	2053589	GB_GCA_014376695.1	Candidatus Pacebacteria bacterium LF-bin-483	Genbank	Genbank; ASM1437669v1; GCA_014376695.1; 10-FEB-2021
UC088	-274831306	2268204	GB_GCA_014361195.1	Thermoplasmatales archaeon MAG-13	Genbank	Genbank; ASM1436119v1; GCA_014361195.1; 01-SEP-2020
UC089	-1634745044	1869227	GB_GCA_014360495.1	bacterium MAG-57	Genbank	Genbank; ASM1436049v1; GCA_014360495.1; 01-SEP-2020
UC090	-758154174	2080303	GB_GCA_014075295.1	Candidatus Dadabacteria bacterium MH-Pat-all_metabat2_32	Genbank	Genbank; ASM1407529v1; GCA_014075295.1; 05-AUG-2020
UC091	-1181849399	2795018	GB_GCA_013426015.1	Candidatus Fermentimicrarchaeum limneticum Sv326	Genbank	Genbank; ASM1342601v1; GCA_013426015.1; 08-DEC-2020
UC092	-264325234	1898104	GB_GCA_013360915.1	Bacteroidetes bacterium MAG_11	Genbank	Genbank; ASM1336091v1; GCA_013360915.1; 18-JUN-2020
UC093	-97744354	1869227	GB_GCA_013360215.1	bacterium MAG_59	Genbank	Genbank; ASM1336021v1; GCA_013360215.1; 18-JUN-2020
UC094	-1859162408	2053526	GB_GCA_013335095.1	candidate division WWE3 bacterium W9_Combined_metabat1_117	Genbank	Genbank; ASM1333509v1; GCA_013335095.1; 11-JUN-2020
UC095	-2133430722	2052148	GB_GCA_013177935.1	candidate division WOR-3 bacterium Ch92	Genbank	Genbank; ASM1317793v1; GCA_013177935.1; 27-MAY-2020
